20
19.632
19.2893
18.9602
18.6437
18.3371
18.0398
17.7503
17.4685
17.1933
16.9247
16.6619
16.4048
16.1529
15.9061
15.6641
15.4267
15.1937
14.9649
14.7402
14.5194
14.3024
14.089
13.8793
13.673
13.47
13.2703
13.0738
12.8805
12.6902
12.5028
12.3184
12.1368
11.958
11.7819
11.6085
11.4378
11.2696
11.1039
10.9408
10.7801
10.6217
10.4658
10.3122
10.1608
10.0117
9.86486
9.72014
9.57758
9.43712
9.29873
9.16238
9.02805
8.89569
8.76529
8.6368
8.51021
8.38547
8.26257
8.14147
8.02216
7.90459
7.78876
7.67461
7.56216
7.45134
7.34216
7.23457
7.12856
7.02411
6.92119
6.81978
6.71986
6.62139
6.52438
6.42878
6.33459
6.24178
6.15033
6.06022
5.97143
5.88393
5.79773
5.71278
5.62909
5.54661
5.46535
5.38527
5.30637
5.22863
5.15202
5.07654
5.00216
4.92888
4.85666
4.78551
4.7154
4.64631
4.57824
4.51116
4.44507
